AreaIdFrom,DistrictIdFrom,AreaIdTo,DistrictIdTo,Tolerance
486,229,486,296,0.2
479,,410,88,0.75
107,,115,68,0.15
486,268,486,295,0.95
486,135,161,20,0.6
486,232,547,,0.0
298,,870,333,0.85
635,,161,62,0.25
22,,204,,0.2
107,,344,75,0.3
471,,455,111,0.25
184,,486,216,0.1
792,321,486,306,0.2
926,,486,178,0.15
143,,505,,0.2
913,346,486,312,0.1
406,,486,208,0.2
428,,161,39,0.25
69,1,486,155,0.65
427,,455,123,0.15
433,101,455,128,0.8
397,,161,14,0.4
61,,486,271,0.15
462,,143,,0.0
162,,913,342,0.55
175,,913,341,0.2
709,,621,,0.05
36,,486,269,0.05
486,168,161,29,0.8
486,182,486,215,0.4
277,,161,11,0.25
864,,455,127,0.1
792,320,486,171,0.3
496,,455,114,0.15
182,,191,,0.8
870,340,486,266,0.25
444,,218,,0.1
621,,486,175,0.1
218,,709,,0.1
410,89,813,,0.3
131,,455,111,0.6
161,13,486,207,0.6
689,,486,288,0.3
383,,465,,0.7
689,,870,334,0.1
651,318,486,205,0.0
482,,486,220,0.1
913,347,161,50,0.9
486,234,486,136,0.4
279,,486,214,0.25
69,1,161,18,0.4
455,128,486,266,0.3
792,320,486,308,0.5
212,,455,125,0.4
270,,486,176,0.05
485,,689,,0.35
153,,913,347,0.0
175,,36,,0.35
61,,640,,0.3
651,319,486,278,0.3
657,,486,165,0.15
619,,455,125,0.25
154,,161,54,0.6
395,,84,,0.45
299,,433,102,0.1
69,4,486,207,0.5
479,,486,259,0.0
813,,455,121,0.15
161,59,189,71,0.1
486,292,161,41,0.1
913,343,161,17,0.0
486,304,486,241,0.45
824,,913,343,0.15
792,321,115,68,0.05
900,,479,,0.2
486,260,486,156,0.1
945,,245,,0.65
465,,161,22,0.45
489,,792,320,0.5
403,,161,53,0.5
937,,455,128,0.4
161,34,879,,0.0
236,,465,,0.5
482,,486,137,0.4
699,,486,262,0.35
879,,486,236,0.15
875,,486,217,0.05
486,147,486,274,0.15
621,,486,161,0.5
905,,913,344,0.1
218,,486,182,0.1
640,,913,341,0.1
216,,792,321,0.3
117,,387,,0.65
807,,486,272,0.2
681,,689,,0.55
61,,486,261,0.1
427,,410,87,0.0
792,322,161,49,0.25
709,,161,10,0.1
184,,455,103,0.05
115,68,486,286,0.6
929,,870,329,0.15
274,,115,66,0.3
486,280,161,39,0.15
923,,312,,0.25
651,319,486,169,0.1
467,,479,,0.45
161,39,486,309,0.0
277,,455,123,0.5
598,,488,,0.75
161,12,410,95,0.7
432,,277,,0.5
277,,486,146,0.5
403,,651,318,0.3
280,,433,100,0.55
681,,455,113,0.85
162,,161,14,0.1
827,,161,44,0.0
108,,433,101,0.0
793,,115,70,0.1
153,,486,143,0.15
277,,161,62,0.3
486,317,486,248,0.2
486,257,161,48,0.15
455,106,410,95,0.35
621,,486,181,0.15
410,94,455,122,0.0
175,,486,295,0.05
624,,486,252,0.7
433,102,486,136,0.55
838,,479,,0.45
471,,486,249,0.4
696,,61,,0.2
689,,486,233,0.15
486,141,486,317,0.6
410,93,410,87,0.6
448,,486,193,0.2
161,29,486,176,0.55
486,308,486,150,0.2
433,100,486,166,0.9
184,,106,,0.45
410,99,486,261,0.85
65,,486,297,0.25
493,,486,210,0.2
522,,486,148,0.85
864,,410,91,0.3
455,110,455,128,0.4
455,124,486,283,0.4
69,2,161,50,0.25
455,117,792,322,0.25
455,115,486,236,0.4
458,,332,,0.05
313,,385,,0.05
486,161,61,,0.15
672,,184,,0.45
177,,204,,0.15
279,,161,62,0.25
363,,547,,0.35
35,,486,301,0.3
115,69,61,,0.6
124,,439,,0.25
549,,115,68,0.15
486,221,486,175,0.1
486,165,486,290,0.25
344,82,486,181,0.3
488,,161,44,0.1
175,,161,54,0.3
879,,486,152,0.05
488,,486,175,0.3
161,5,709,,0.15
140,,709,,0.7
410,86,161,45,0.15
218,,455,130,0.45
175,,189,72,0.2
486,267,486,250,0.25
813,,486,147,0.45
35,,410,87,0.05
838,,277,,0.55
619,,486,258,0.1
455,111,486,179,0.55
486,136,486,307,0.85
439,,486,277,0.5
35,,479,,0.45
676,,433,100,0.35
161,6,486,148,0.55
204,,486,207,0.6
465,,486,231,0.9
824,,455,105,0.95
65,,486,237,0.3
792,320,486,316,0.15
455,113,486,166,0.25
310,,161,62,0.6
134,,509,,0.1
640,,486,254,0.45
161,39,486,157,0.45
455,130,486,304,0.35
913,344,161,19,0.25
115,68,455,119,0.2
427,,455,114,0.05
874,,189,73,0.3
161,54,486,260,0.4
161,29,828,,0.35
488,,455,124,0.45
486,214,455,120,0.0
273,,870,323,0.85
151,,455,117,0.35
486,189,486,197,0.65
486,256,486,143,0.1
709,,455,120,0.85
488,,486,275,0.15
270,,699,,0.05
689,,486,148,0.05
455,118,115,69,0.65
69,4,486,299,0.1
792,320,161,30,0.15
344,79,115,67,0.3
651,319,65,,0.7
218,,486,165,0.05
832,,486,150,0.1
779,,161,33,0.4
898,,410,87,0.75
913,341,486,216,0.5
494,,161,41,0.3
913,343,161,28,0.1
455,118,486,168,0.25
486,292,455,124,0.05
709,,69,4,0.2
767,,792,321,0.0
173,,926,,0.8
468,,486,201,0.15
907,,486,245,0.3
410,95,410,93,0.35
161,51,486,155,0.25
455,118,455,113,0.2
871,,486,308,0.8
410,97,161,16,0.8
277,,298,,0.05
317,,455,121,0.4
486,256,486,238,0.0
926,,486,209,0.05
488,,455,128,0.05
245,,455,103,0.2
486,275,486,264,0.15
370,,591,,0.15
161,28,486,155,0.55
136,,161,40,0.3
410,90,486,296,0.2
69,1,161,65,0.3
73,,486,218,0.25
486,225,486,222,0.45
410,91,486,146,0.1
792,320,486,161,0.35
486,201,792,320,0.45
410,88,410,93,0.25
277,,344,80,0.45
455,126,486,191,0.6
455,120,486,168,0.4
439,,486,251,0.35
184,,61,,0.75
340,,115,66,0.6
106,,486,312,0.35
745,,486,157,0.35
455,119,161,35,0.55
486,258,486,271,0.5
929,,115,67,0.15
792,321,161,32,0.05
344,80,115,69,0.15
277,,486,279,0.35
455,121,455,119,0.35
3,,486,145,0.8
459,,161,53,0.45
270,,683,,0.4
35,,455,107,0.15
913,343,161,46,0.3
455,109,486,277,0.0
396,,486,270,0.35
486,177,486,275,0.2
143,,486,287,0.45
576,,471,,0.05
134,,115,70,0.05
69,3,61,,0.65
161,56,913,346,0.05
488,,486,225,0.1
439,,792,320,0.9
879,,455,127,0.5
277,,486,161,0.55
161,17,455,106,0.25
279,,926,,0.4
813,,486,278,0.05
94,,465,,0.45
433,102,486,262,0.3
161,20,486,192,0.2
410,90,161,58,0.6
664,,486,250,0.75
469,,161,64,0.25
151,,162,,0.35
410,96,486,195,0.0
679,,651,319,0.5
488,,486,206,0.1
828,,455,114,0.3
455,108,486,291,0.0
486,241,486,223,0.1
161,58,161,46,0.15
439,,486,287,0.0
465,,455,105,0.4
161,36,913,344,0.2
514,,651,319,0.25
486,292,486,159,0.35
161,65,486,232,0.95
813,,410,85,0.25
189,73,455,130,0.0
934,,115,66,0.0
439,,344,78,0.05
584,,870,333,0.2
837,,427,,0.25
161,11,455,124,0.3
479,,486,143,0.15
664,,455,123,0.45
870,334,486,214,0.0
486,281,486,280,0.4
709,,486,212,0.1
813,,69,4,0.1
486,178,486,246,0.2
455,111,486,263,0.1
161,33,486,185,0.15
385,,344,76,0.55
455,105,486,251,0.05
486,280,486,283,0.2
486,285,486,169,0.1
6,,486,144,0.45
879,,486,218,0.0
67,,344,77,0.5
136,,455,108,0.15
69,2,69,4,0.75
672,,455,107,0.15
486,227,486,222,0.4
330,,344,82,0.8
924,,161,27,0.15
486,219,486,311,0.45
488,,69,3,0.75
455,130,870,330,0.3
427,,870,325,0.25
158,,302,,0.0
792,321,486,277,0.3
651,318,486,138,0.05
780,,469,,0.55
410,92,161,16,0.65
488,,486,169,0.3
136,,344,79,0.85
65,,486,176,0.35
907,,140,,0.4
433,100,651,318,0.4
161,8,410,94,0.15
886,,486,133,0.5
486,282,486,225,0.55
273,,69,3,0.05
277,,161,40,0.05
270,,300,,0.3
455,120,410,99,0.15
427,,926,,0.25
162,,161,7,0.15
621,,486,248,0.4
401,,410,98,0.1
29,,427,,0.5
410,85,410,87,0.05
486,259,444,,0.9
455,122,486,165,0.1
444,,870,330,0.05
648,,455,127,0.65
282,,891,,0.6
709,,486,316,0.2
496,,219,,0.45
175,,161,39,0.0
926,,455,105,0.45
272,,929,,0.2
383,,594,,0.1
410,88,486,231,0.3
247,,273,,0.15
432,,486,195,0.15
910,,791,,0.35
621,,161,32,0.15
69,3,792,322,0.85
792,320,488,,0.35
455,112,486,188,0.1
60,,486,251,0.5
541,,245,,0.0
172,,177,,0.1
488,,486,236,0.85
585,,115,66,0.5
640,,486,294,0.1
189,71,161,14,0.4
813,,870,332,0.25
479,,486,308,0.2
100,,486,271,0.05
759,,455,112,0.15
813,,486,143,0.65
455,127,486,219,0.3
439,,828,,0.65
427,,709,,0.35
278,,709,,0.55
160,,279,,0.1
65,,84,,0.7
161,50,161,18,0.9
488,,344,74,0.25
547,,479,,0.15
403,,245,,0.05
247,,143,,0.3
699,,486,188,0.65
648,,486,169,0.3
514,,204,,0.1
489,,433,100,0.35
486,314,486,214,0.15
410,96,410,85,0.2
403,,65,,0.55
115,66,486,164,0.55
61,,455,104,0.15
866,,471,,0.0
651,319,709,,0.3
486,173,486,149,0.3
161,57,486,210,0.15
162,,621,,0.6
455,124,486,188,0.55
486,246,486,252,0.15
870,332,479,,0.0
640,,828,,0.35
926,,273,,0.15
486,185,486,146,0.0
273,,486,160,0.1
69,1,151,,0.25
676,,138,,0.4
486,205,486,278,0.85
161,29,161,15,0.65
621,,279,,0.25
161,14,115,66,0.35
104,,35,,0.85
455,113,486,246,0.2
273,,455,118,0.15
280,,69,4,0.35
493,,486,178,0.1
718,,54,,0.2
245,,115,68,0.4
455,124,486,189,0.2
386,,385,,0.2
639,,161,26,0.25
486,308,161,47,0.45
651,319,486,196,0.4
3,,486,266,0.0
330,,344,74,0.15
665,,547,,0.0
486,294,486,207,0.0
486,169,486,251,0.05
488,,161,25,0.7
161,22,651,318,0.55
828,,651,318,0.9
403,,832,,0.1
913,344,486,161,0.0
433,101,279,,0.15
455,113,486,277,0.1
433,101,486,257,0.55
486,226,486,222,0.8
512,,61,,0.5
547,,792,320,0.75
486,244,486,147,0.2
275,,486,240,0.5
433,101,913,341,0.2
161,46,486,150,0.05
364,,455,119,0.5
594,,486,260,0.2
486,294,486,193,0.1
35,,486,209,0.15
505,,69,1,0.2
410,94,486,170,0.05
277,,486,316,0.7
486,227,486,210,0.05
455,105,161,51,0.75
410,96,486,153,0.7
486,280,486,262,0.25
653,,813,,0.15
810,,913,341,0.3
455,130,486,239,0.3
478,,193,,0.75
175,,486,236,0.35
140,,484,,0.15
61,,486,254,0.15
493,,439,,0.8
427,,486,135,0.7
926,,115,67,0.55
417,,455,107,0.75
486,238,486,150,0.1
493,,6,,0.2
449,,486,153,0.2
455,117,486,192,0.25
410,91,486,151,0.4
594,,913,346,0.4
926,,455,103,0.25
873,,486,138,0.15
277,,486,222,0.45
397,,875,,0.45
486,202,486,230,0.3
162,,161,14,0.45
465,,514,,0.65
453,,455,109,0.0
433,100,479,,0.0
813,,486,288,0.25
279,,486,271,0.3
486,171,486,222,0.15
813,,161,45,0.55
828,,189,73,0.1
913,345,161,39,0.55
69,1,35,,0.65
444,,455,125,0.2
488,,161,12,0.45
173,,455,109,0.1
455,129,161,24,0.1
83,,65,,0.0
161,26,189,71,0.2
189,72,161,16,0.0
493,,792,320,0.05
317,,385,,0.6
479,,410,94,0.2
35,,161,34,0.65
277,,486,291,0.0
486,176,486,224,0.15
768,,486,191,0.65
310,,486,171,0.0
227,,913,346,0.15
344,83,344,76,0.2
879,,69,3,0.25
893,,136,,0.1
433,102,486,238,0.25
136,,594,,0.6
488,,486,275,0.0
447,,486,161,0.7
651,318,594,,0.4
455,114,455,119,0.35
792,320,486,153,0.1
161,37,161,52,0.0
826,,410,86,0.45
35,,161,9,0.1
814,,455,123,0.6
486,312,486,254,0.05
455,130,486,205,0.35
488,,651,319,0.05
162,,161,33,0.65
455,107,486,276,0.1
465,,35,,0.15
651,318,486,231,0.1
486,279,486,179,0.4
687,,161,61,0.6
159,,486,313,0.6
455,129,486,173,0.05
486,150,486,317,0.1
427,,175,,0.1
245,,161,45,0.45
302,,161,65,0.3
397,,813,,0.3
486,205,486,204,0.55
879,,486,142,0.25
70,,344,82,0.45
3,,486,180,0.4
218,,385,,0.75
471,,621,,0.7
681,,161,58,0.45
879,,161,10,0.0
151,,161,32,0.15
322,,332,,0.75
486,305,486,286,0.45
298,,69,3,0.45
478,,455,121,0.2
455,114,792,321,0.1
486,229,486,133,0.15
455,108,161,42,0.5
433,101,486,311,0.2
792,321,486,255,0.2
741,,679,,0.0
432,,486,171,0.5
254,,672,,0.25
913,346,455,124,0.1
547,,455,108,0.65
273,,455,116,0.05
841,,926,,0.1
406,,410,94,0.2
115,68,455,131,0.35
410,86,486,160,0.2
273,,455,116,0.2
493,,465,,0.35
799,,486,197,0.2
831,,792,320,0.1
65,,689,,0.2
403,,709,,0.1
651,319,486,231,0.2
167,,486,242,0.05
161,19,486,177,0.2
486,311,486,135,0.05
484,,161,44,0.55
455,108,792,321,0.35
486,265,486,268,0.6
428,,61,,0.55
594,,792,322,0.15
792,321,486,304,0.35
813,,455,120,0.2
486,285,486,187,0.6
479,,486,182,0.1
161,64,161,24,0.1
165,,115,69,0.35
61,,486,257,0.05
792,322,651,319,0.2
376,,36,,0.45
913,347,455,125,0.7
298,,161,50,0.1
870,335,115,67,0.5
792,320,486,175,0.6
429,,486,209,0.15
486,149,486,268,0.3
855,,69,1,0.3
455,116,455,123,0.25
162,,204,,0.05
680,,61,,0.3
824,,486,234,0.45
486,277,486,135,0.1
455,121,486,218,0.35
455,103,486,204,0.3
196,,189,71,0.0
913,345,161,26,0.1
486,229,455,116,0.3
768,,852,,0.7
812,,486,269,0.15
486,290,486,311,0.3
486,267,486,261,0.65
444,,69,1,0.9
514,,486,223,0.15
486,249,486,250,0.35
514,,486,284,0.9
755,,161,14,0.0
486,183,486,205,0.0
489,,913,345,0.4
486,283,486,232,0.75
116,,455,111,0.55
161,53,486,311,0.1
709,,273,,0.45
69,4,161,50,0.25
274,,6,,0.25
736,,486,142,0.35
161,56,161,23,0.0
123,,144,,0.4
427,,410,89,0.4
486,301,486,140,0.05
640,,433,102,0.3
298,,161,17,0.25
25,,189,73,0.25
813,,410,98,0.6
573,,106,,0.6
452,,486,181,0.05
35,,792,322,0.3
173,,344,78,0.0
870,331,486,202,0.05
486,288,486,143,0.1
161,38,486,151,0.05
640,,651,318,0.7
298,,69,2,0.0
439,,277,,0.4
736,,455,127,0.5
175,,486,307,0.1
699,,486,298,0.3
514,,410,88,0.0
65,,486,206,0.45
813,,486,282,0.2
332,,140,,0.2
359,,926,,0.0
748,,218,,0.1
792,321,486,314,0.25
189,71,455,115,0.4
161,48,486,241,0.1
486,220,486,188,0.25
410,88,455,103,0.35
455,121,913,345,0.85
161,19,486,251,0.05
855,,344,74,0.25
479,,486,238,0.05
132,,621,,0.3
161,54,410,90,0.4
709,,486,271,0.35
651,318,486,227,0.25
312,,385,,0.6
486,268,486,304,0.25
471,,69,3,0.5
115,69,115,70,0.25
486,177,486,187,0.15
486,215,486,202,0.15
161,25,298,,0.15
890,,344,81,0.1
689,,488,,0.05
3,,897,,0.1
161,7,486,232,0.55
488,,486,304,0.0
913,341,486,311,0.4
410,91,486,225,0.75
824,,486,313,0.5
433,100,486,155,0.35
226,,486,187,0.5
651,319,792,320,0.05
65,,913,347,0.2
664,,204,,0.25
699,,486,215,0.1
455,131,486,293,0.85
485,,161,46,0.2
65,,218,,0.05
455,110,161,56,0.15
488,,410,91,0.4
410,89,486,217,0.35
433,102,455,114,0.0
371,,245,,0.0
887,,486,297,0.8
823,,162,,0.35
792,321,709,,0.2
913,346,486,194,0.75
161,59,486,247,0.0
493,,486,197,0.05
35,,161,43,0.35
479,,486,267,0.25
813,,486,278,0.3
455,127,455,128,0.55
218,,433,102,0.3
455,109,486,292,0.3
69,1,486,146,0.05
184,,486,313,0.8
941,,322,,0.35
486,295,486,230,0.0
274,,486,186,0.4
679,,277,,0.25
152,,486,176,0.0
8,,410,95,0.2
651,319,486,137,0.1
913,347,161,16,0.0
486,181,486,172,0.5
736,,486,189,0.3
564,,525,,0.05
486,151,486,275,0.05
12,,487,,0.05
371,,161,31,0.35
486,283,486,170,0.35
433,101,455,114,0.4
748,,486,260,0.45
218,,813,,0.05
651,318,486,233,0.6
455,107,913,343,0.6
295,,492,,0.5
277,,189,72,0.5
442,,410,98,0.15
261,,828,,0.3
410,92,486,261,0.15
486,203,486,152,0.0
410,97,486,144,0.0
746,,69,2,0.4
161,11,486,225,0.75
488,,455,125,0.7
342,,344,76,0.55
640,,161,7,0.5
486,296,486,162,0.5
486,249,486,246,0.45
813,,486,242,0.1
651,318,410,88,0.1
842,,792,320,0.35
455,128,486,300,0.4
913,344,427,,0.0
486,290,486,176,0.8
495,,161,46,0.4
410,99,298,,0.1
493,,162,,0.65
115,67,455,119,0.5
640,,486,293,0.1
410,92,486,225,0.35
870,335,486,224,0.15
279,,455,110,0.2
455,111,486,259,0.35
183,,813,,0.25
730,,444,,0.3
166,,486,256,0.75
455,112,486,286,0.15
398,,61,,0.3
720,,115,69,0.05
218,,140,,0.5
410,92,455,130,0.25
455,119,69,1,0.1
594,,792,321,0.6
813,,189,72,0.15
818,,736,,0.0
486,284,486,244,0.15
370,,486,257,0.05
277,,913,341,0.35
665,,427,,0.25
64,,486,271,0.65
270,,397,,0.35
486,147,486,198,0.15
486,232,486,290,0.8
433,100,455,126,0.3
115,69,410,85,0.0
161,35,486,276,0.1
410,93,486,271,0.2
870,325,298,,0.25
897,,161,60,0.15
189,73,486,190,0.2
679,,493,,0.8
279,,486,207,0.45
811,,455,109,0.85
486,224,486,158,0.05
621,,486,317,0.05
683,,61,,0.05
455,118,486,233,0.0
344,80,792,320,0.0
308,,455,116,0.3
455,128,486,302,0.15
245,,709,,0.15
486,154,486,279,0.05
69,3,486,245,0.0
161,9,455,114,0.05
813,,455,105,0.0
486,248,486,227,0.4
466,,828,,0.55
161,5,433,102,0.45
161,49,455,108,0.0
453,,486,280,0.55
184,,433,102,0.7
390,,505,,0.1
486,181,486,149,0.85
621,,455,121,0.0
218,,344,82,0.5
594,,455,128,0.15
694,,410,92,0.2
273,,870,339,0.6
189,72,479,,0.65
371,,385,,0.55
813,,486,269,0.5
695,,486,215,0.2
486,210,486,317,0.2
69,2,35,,0.1
277,,486,156,0.1
115,69,406,,0.25
651,319,486,216,0.1
144,,69,4,0.45
61,,161,17,0.1
913,345,161,42,0.0
494,,175,,0.55
60,,35,,0.1
161,35,161,5,0.35
486,148,455,117,0.4
70,,115,67,0.8
594,,486,152,0.4
141,,486,184,0.3
525,,455,107,0.0
486,152,486,234,0.65
471,,486,263,0.25
811,,455,115,0.55
484,,486,263,0.05
483,,486,317,0.2
183,,161,28,0.2
486,268,486,242,0.75
35,,161,17,0.15
455,108,486,317,0.2
651,319,455,112,0.35
486,278,486,179,0.4
457,,486,299,0.85
410,87,486,240,0.0
410,90,486,239,0.5
689,,486,308,0.1
707,,486,193,0.3
175,,486,283,0.0
455,119,455,116,0.1
265,,455,109,0.5
161,27,486,292,0.0
310,,879,,0.85
298,,344,78,0.05
594,,486,313,0.05
161,50,161,46,0.5
486,302,486,215,0.2
161,15,486,213,0.35
608,,433,100,0.45
61,,486,294,0.5
493,,479,,0.55
471,,870,335,0.55
676,,161,9,0.4
676,,929,,0.0
486,230,161,8,0.0
455,116,486,136,0.15
479,,427,,0.8
344,74,934,,0.2
184,,455,106,0.3
491,,161,42,0.1
486,211,486,162,0.75
161,31,486,205,0.9
486,135,486,197,0.0
686,,792,322,0.0
433,100,486,201,0.5
433,102,35,,0.1
488,,161,44,0.1
344,83,486,314,0.15
486,290,486,132,0.4
161,58,486,201,0.75
488,,813,,0.25
709,,486,200,0.35
488,,486,220,0.65
189,72,161,50,0.2
754,,486,293,0.35
35,,218,,0.4
933,,130,,0.35
897,,455,129,0.15
170,,486,246,0.1
488,,486,246,0.45
488,,486,151,0.1
382,,709,,0.35
640,,115,69,0.85
486,266,486,271,0.4
65,,486,270,0.8
783,,486,225,0.35
493,,486,276,0.25
35,,486,165,0.05
161,13,792,320,0.15
771,,792,321,0.15
161,9,455,105,0.35
486,234,61,,0.1
279,,439,,0.1
444,,69,3,0.15
828,,455,103,0.45
274,,486,288,0.1
162,,455,120,0.4
493,,651,318,0.75
709,,486,294,0.4
161,47,486,306,0.5
486,176,486,188,0.25
161,58,161,49,0.35
410,92,455,112,0.05
410,94,486,163,0.45
134,,486,198,0.5
279,,486,150,0.1
114,,273,,0.4
161,53,161,41,0.05
161,10,486,268,0.1
557,,608,,0.6
465,,792,322,0.15
36,,161,26,0.05
161,17,486,155,0.05
479,,486,149,0.1
594,,870,331,0.15
140,,161,27,0.25
486,267,161,36,0.0
455,111,455,131,0.3
792,322,486,296,0.4
640,,486,180,0.65
828,,161,23,0.4
824,,455,106,0.0
478,,792,322,0.3
320,,879,,0.9
6,,486,143,0.4
162,,813,,0.4
486,226,486,219,0.2
245,,115,70,0.1
889,,427,,0.25
406,,161,62,0.05
486,284,486,261,0.45
189,71,204,,0.6
406,,913,348,0.2
455,109,486,218,0.65
486,293,161,37,0.35
377,,444,,0.35
161,61,813,,0.15
486,265,486,140,0.45
298,,455,125,0.05
486,176,486,221,0.15
757,,486,312,0.5
439,,486,228,0.5
455,125,486,288,0.15
907,,792,322,0.1
455,130,455,121,0.0
657,,664,,0.05
462,,433,102,0.35
486,135,486,272,0.4
290,,486,268,0.15
249,,6,,0.3
245,,486,216,0.1
488,,486,241,0.05
486,287,486,212,0.4
486,238,486,307,0.65
455,106,486,145,0.15
427,,486,182,0.0
433,100,486,257,0.55
446,,161,60,0.1
813,,792,321,0.1
587,,651,318,0.25
813,,161,60,0.85
84,,913,341,0.7
157,,274,,0.6
817,,486,290,0.15
479,,486,224,0.5
482,,69,4,0.2
651,319,189,72,0.45
427,,173,,0.1
486,227,486,220,0.6
657,,115,70,0.55
65,,486,229,0.35
187,,824,,0.4
36,,486,210,0.1
161,13,486,263,0.85
689,,486,275,0.85
410,94,161,47,0.35
651,318,344,77,0.0
161,59,161,31,0.4
265,,925,,0.0
438,,486,206,0.0
699,,486,241,0.25
621,,486,299,0.15
879,,344,77,0.6
265,,161,64,0.0
481,,486,138,0.15
427,,486,264,0.6
666,,273,,0.1
879,,486,251,0.25
602,,486,169,0.85
162,,161,26,0.25
455,128,455,126,0.15
789,,444,,0.05
486,233,486,248,0.6
433,102,486,267,0.4
621,,115,68,0.35
246,,115,68,0.15
926,,218,,0.45
792,320,455,120,0.3
291,,913,348,0.3
689,,61,,0.6
486,154,455,109,0.45
455,122,486,182,0.15
160,,486,228,0.35
594,,824,,0.3
298,,455,113,0.05
115,70,298,,0.0
274,,161,24,0.85
161,36,486,293,0.2
486,270,486,192,0.05
455,109,709,,0.6
454,,115,66,0.6
486,290,486,300,0.05
348,,455,131,0.15
396,,913,346,0.55
504,,332,,0.2
488,,455,118,0.45
644,,486,314,0.2
486,280,455,125,0.0
161,54,486,156,0.15
185,,486,292,0.25
486,148,486,218,0.1
455,131,486,311,0.0
455,120,486,223,0.05
444,,486,245,0.4
65,,455,127,0.2
675,,175,,0.55
410,99,486,292,0.55
277,,486,173,0.15
612,,486,185,0.15
368,,455,110,0.1
161,6,115,70,0.15
488,,455,114,0.15
284,,410,95,0.15
486,178,486,236,0.7
486,261,486,272,0.2
792,322,455,115,0.55
184,,651,318,0.8
278,,277,,0.55
79,,410,87,0.45
689,,486,219,0.65
83,,455,115,0.0
486,160,486,245,0.2
187,,651,319,0.45
488,,486,223,0.9
486,316,486,262,0.75
455,127,792,322,0.3
813,,486,156,0.05
410,99,486,223,0.35
482,,486,138,0.15
427,,486,228,0.4
277,,455,127,0.5
679,,488,,0.45
486,282,486,274,0.5
486,292,488,,0.6
161,58,161,30,0.0
471,,486,203,0.75
486,213,486,265,0.5
310,,406,,0.6
274,,486,271,0.15
298,,455,105,0.1
6,,486,236,0.35
455,112,486,218,0.2
427,,455,106,0.2
469,,792,321,0.0
471,,65,,0.05
83,,175,,0.55
828,,161,35,0.15
298,,455,111,0.6
488,,879,,0.7
61,,486,213,0.3
640,,486,233,0.2
455,108,486,208,0.1
761,,161,35,0.05
926,,69,1,0.55
486,172,486,189,0.7
35,,410,86,0.1
161,53,486,239,0.0
792,320,488,,0.6
161,55,486,270,0.0
486,262,35,,0.35
162,,455,105,0.0
298,,486,154,0.05
161,22,161,63,0.4
912,,410,96,0.2
401,,618,,0.55
799,,486,170,0.3
184,,486,158,0.2
567,,69,2,0.15
542,,43,,0.25
171,,385,,0.15
427,,486,314,0.05
941,,69,1,0.25
161,32,486,314,0.15
384,,455,130,0.5
603,,541,,0.1
489,,486,173,0.3
61,,488,,0.5
480,,218,,0.6
165,,486,315,0.9
479,,651,318,0.6
679,,926,,0.55
410,91,486,169,0.35
828,,486,148,0.7
870,324,161,24,0.1
850,,186,,0.3
792,320,486,203,0.35
410,88,486,159,0.1
885,,65,,0.15
859,,391,,0.1
69,3,486,195,0.5
65,,479,,0.0
547,,486,267,0.0
144,,486,197,0.55
161,36,486,218,0.6
218,,161,65,0.5
879,,410,90,0.4
684,,149,,0.25
795,,410,95,0.4
61,,792,321,0.4
455,121,455,124,0.45
831,,279,,0.1
897,,486,266,0.0
304,,83,,0.15
487,,455,128,0.35
273,,547,,0.1
455,110,410,87,0.25
486,269,486,232,0.75
175,,709,,0.7
486,251,486,233,0.05
651,319,69,2,0.3
161,37,486,211,0.45
218,,486,203,0.15
486,315,486,307,0.4
422,,486,196,0.55
279,,913,341,0.65
669,,479,,0.2
326,,455,125,0.15
486,224,486,167,0.1
123,,486,297,0.85
406,,486,293,0.3
346,,247,,0.05
471,,486,191,0.9
763,,486,229,0.35
828,,427,,0.1
271,,65,,0.1
814,,444,,0.05
468,,410,86,0.8
69,4,486,140,0.1
828,,486,156,0.35
61,,778,,0.15
635,,161,33,0.05
84,,410,94,0.05
279,,486,174,0.65
479,,486,140,0.3
189,72,410,90,0.4
273,,455,120,0.2
926,,274,,0.6
486,133,161,13,0.45
486,138,455,131,0.4
184,,161,6,0.4
486,261,486,150,0.35
410,88,486,204,0.1
486,159,486,148,0.2
713,,65,,0.5
709,,455,130,0.4
344,84,486,212,0.9
874,,161,49,0.0
870,340,455,115,0.1
486,289,486,186,0.35
226,,486,311,0.4
395,,486,181,0.05
20,,913,343,0.0
83,,486,279,0.15
486,135,486,210,0.75
35,,486,140,0.15
161,31,161,47,0.35
486,253,486,139,0.0
161,14,486,261,0.55
717,,486,269,0.5
113,,471,,0.2
272,,218,,0.45
273,,3,,0.4
69,2,486,206,0.45
479,,455,104,0.1
410,89,486,280,0.3
926,,621,,0.75
388,,941,,0.95
875,,479,,0.05
481,,439,,0.0
65,,679,,0.5
792,322,813,,0.5
486,185,161,58,0.45
455,111,486,300,0.1
709,,134,,0.0
455,107,486,149,0.15
651,319,455,128,0.3
486,315,486,317,0.7
427,,486,135,0.15
184,,486,290,0.1
462,,486,250,0.35
486,239,486,145,0.0
161,21,486,150,0.7
32,,486,272,0.8
131,,813,,0.7
824,,455,110,0.4
433,102,486,281,0.05
617,,455,103,0.7
670,,887,,0.1
913,342,486,242,0.15
106,,427,,0.15
479,,486,207,0.35
486,140,486,173,0.75
486,199,486,133,0.15
486,306,161,14,0.45
69,1,302,,0.55
410,92,488,,0.2
479,,455,113,0.8
433,102,161,53,0.45
824,,455,125,0.35
